B_0	B_1	B_2	B_3	B_4	B_5	B_6	B_7	B_8	B_9	B_10	Action	Predict	Error	Fitness	Numer	GACount	SubsumerCount	AveActionSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	ActionCount
0	0	0	0	#	0	1	0	0	#	0	0	1000.0	3.86	4.65	1	0	0	436.5	999301	997141	0.8	436.5	2
#	1	#	#	1	#	1	#	#	0	1	0	63.8	76.22	29.35	1	1	0	155.5	999957	997142	0.5	155.46808510638292	47
#	0	#	1	#	1	1	#	#	0	1	1	863.6	209.28	12.94	1	1	0	118.8	999972	997143	0.5	118.81818181818181	22
0	#	#	0	0	#	0	0	1	#	0	0	1000.0	0.00	18.77	1	1	0	183.3	999901	997144	0.6	183.30769230769232	13
0	0	0	0	#	1	1	0	#	0	0	1	0.0	13.07	0.16	1	0	0	207.3	999132	997145	0.8	207.33333333333334	3
#	0	0	#	0	#	0	#	#	0	#	1	0.0	1.06	20.68	1	1	0	253.5	999997	997148	0.5	253.5	42
#	0	0	0	1	#	#	#	0	1	0	0	1000.0	0.00	53.33	1	1	0	129.4	999844	997150	0.6	129.4	10
0	1	#	0	#	0	0	1	0	#	#	0	888.9	229.59	0.00	1	0	0	135.6	999321	997151	0.6	135.55555555555554	9
#	0	#	0	0	#	#	0	#	1	0	1	45.5	93.30	12.10	1	2	0	156.1	999827	997157	0.5	156.13636363636363	22
0	0	#	#	#	1	0	0	#	1	0	1	90.9	170.45	3.87	1	0	0	130.5	999827	997158	0.6	130.54545454545453	11
0	0	1	1	1	1	1	1	#	#	0	1	1000.0	71.43	0.00	1	0	0	122.2	999742	997160	0.8	122.2	5
1	#	#	0	1	1	#	1	1	1	#	0	0.0	0.00	29.83	1	0	0	207.2	999765	997161	0.6	207.16666666666666	12
0	0	1	#	0	1	#	0	#	0	#	0	1000.0	7.41	8.58	1	0	0	121.0	999652	997162	0.6	121.0	6
1	1	0	1	1	#	1	0	0	#	#	0	0.0	0.00	47.56	1	0	0	99.4	999999	997163	0.7	99.42857142857143	7
1	1	#	1	1	1	1	0	0	1	0	0	0.0	0.00	0.47	1	0	0	0.0	997163	997163	0.9	0	0
0	0	1	1	1	0	#	1	0	1	#	1	666.7	500.00	65.69	1	1	0	53.0	999516	997164	0.8	53.0	3
#	#	0	0	0	1	#	1	0	#	#	1	62.5	69.26	24.87	1	1	0	107.8	999918	997166	0.5	107.75	16
#	1	#	1	#	1	1	1	#	#	1	0	0.0	0.00	12.88	1	0	0	287.6	999971	997167	0.5	287.58333333333337	24
1	1	#	1	1	#	1	1	#	0	#	0	0.0	0.00	15.14	1	0	0	226.3	999993	997167	0.6	226.26666666666668	15
1	#	#	1	1	#	1	1	#	#	#	0	39.2	64.67	14.35	1	0	0	208.7	999993	997169	0.5	208.72549019607843	51
#	1	#	#	1	#	0	1	#	1	1	1	1000.0	0.00	47.21	1	3	0	162.3	999580	997171	0.5	162.3181818181818	22
1	1	0	#	#	1	0	1	#	1	1	1	1000.0	0.00	22.99	1	0	0	191.0	999577	997171	0.7	191.0	7
1	0	#	0	1	0	0	0	#	0	#	0	1000.0	0.00	42.29	1	1	0	164.7	999770	997172	0.7	164.66666666666666	6
1	1	1	1	#	#	0	#	0	#	1	1	923.1	135.24	0.00	1	0	0	145.7	999856	997174	0.6	145.69230769230768	13
#	0	0	#	#	#	0	#	#	#	0	1	39.5	60.87	12.66	1	3	0	194.8	999979	997176	0.4	194.7763157894737	76
1	#	#	1	#	1	1	#	1	1	#	0	0.0	0.65	18.21	1	0	0	290.5	999838	997177	0.5	290.46153846153845	26
#	0	1	#	0	0	#	0	#	1	#	1	105.3	174.00	1.02	1	0	0	112.3	999635	997178	0.5	112.26315789473684	19
1	#	#	#	0	0	0	0	0	#	#	1	0.0	4.04	39.14	1	0	0	171.5	999997	997178	0.5	171.52380952380952	21
0	1	0	#	0	#	1	1	0	#	1	0	500.0	470.27	0.00	1	0	0	78.2	999228	997180	0.7	78.16666666666667	6
#	1	0	1	0	0	#	#	0	#	1	0	769.2	395.90	0.00	1	0	0	82.2	999776	997180	0.6	82.15384615384616	13
0	0	0	#	#	#	#	0	0	1	0	0	1000.0	0.00	38.65	1	1	0	265.1	999313	997181	0.6	265.1	10
0	0	0	1	1	#	#	#	0	1	0	0	833.3	380.56	33.26	1	2	0	73.5	999565	997181	0.7	73.5	6
#	1	#	0	#	#	0	0	0	1	#	0	850.0	236.30	0.00	1	0	0	117.2	999422	997185	0.5	117.15	20
1	#	1	#	1	1	#	0	0	1	0	0	250.0	445.83	0.00	1	0	0	70.2	999540	997185	0.7	70.25	4
#	1	#	1	0	1	0	0	1	0	#	0	500.0	594.20	0.00	1	0	0	63.2	999234	997186	0.7	63.166666666666664	6
1	1	0	0	#	0	#	#	0	0	1	1	142.9	273.19	0.00	1	0	0	124.4	999940	997188	0.7	124.42857142857143	7
1	#	0	#	#	0	#	#	1	1	0	1	526.3	502.22	0.00	1	0	0	74.6	999948	997189	0.5	74.63157894736844	19
1	#	#	#	#	0	1	#	0	0	0	0	937.5	107.84	45.09	1	3	0	96.9	999963	997190	0.5	96.9375	16
#	0	1	0	0	#	#	0	0	0	0	0	1000.0	0.00	19.18	1	0	0	284.7	998984	997190	0.7	284.6666666666667	3
1	#	#	1	0	1	1	1	1	0	#	0	0.0	0.00	48.65	1	1	0	173.2	999971	997191	0.7	173.25	4
#	0	0	1	1	#	#	0	#	0	0	1	90.9	357.18	0.00	1	0	0	136.6	999897	997192	0.6	136.63636363636363	11
#	1	0	#	1	#	1	0	0	1	0	1	666.7	585.99	0.00	1	0	0	71.3	999464	997193	0.7	71.33333333333333	6
1	#	#	0	0	0	1	1	0	0	0	1	0.0	50.00	0.00	1	0	0	169.0	999103	997196	0.8	169.0	2
#	1	1	0	0	#	1	1	0	0	0	1	250.0	483.33	0.00	1	0	0	73.2	999536	997196	0.8	73.25	4
1	#	#	#	0	1	1	1	1	#	#	0	105.3	189.93	2.63	1	0	0	218.2	999971	997197	0.5	218.21052631578948	19
1	#	#	#	0	1	#	1	1	#	0	0	333.3	467.22	0.36	1	0	0	107.2	999866	997197	0.5	107.22222222222223	18
#	0	#	#	1	0	1	1	0	#	1	0	214.3	311.91	0.00	1	0	0	86.7	999768	997198	0.6	86.71428571428571	14
#	1	0	#	0	0	0	#	0	#	#	1	45.5	56.23	28.19	1	0	0	166.2	999795	997200	0.5	166.22727272727272	22
1	1	0	#	#	1	#	0	#	1	1	1	1000.0	0.00	53.35	1	0	0	128.7	999601	997208	0.6	128.7	10
1	#	0	1	0	0	#	0	0	1	#	0	1000.0	4.10	32.61	1	0	0	103.3	999800	997210	0.7	103.33333333333333	6
1	1	0	0	1	0	#	0	1	1	#	1	750.0	598.38	0.00	1	0	0	72.5	999949	997213	0.8	72.5	4
0	#	#	#	#	0	#	#	0	#	0	0	922.1	133.13	2.16	1	0	0	197.4	999920	997216	0.4	197.35064935064932	77
#	0	0	#	1	1	1	#	#	1	#	1	928.6	135.49	13.97	1	0	0	123.3	999657	997218	0.5	123.28571428571429	14
0	0	0	1	#	0	#	1	#	#	0	1	0.0	6.09	26.30	1	0	0	115.8	999474	997220	0.6	115.77777777777777	9
1	#	1	#	1	#	0	#	1	1	#	1	952.4	102.99	13.53	1	1	0	176.9	999998	997221	0.5	176.85714285714286	21
1	0	1	#	1	1	#	0	#	#	0	1	666.7	617.23	0.00	1	0	0	86.1	999465	997221	0.6	86.11111111111111	9
#	#	1	1	1	1	0	0	0	#	#	0	230.8	364.08	0.00	1	0	0	94.2	999468	997223	0.6	94.23076923076923	13
0	0	1	#	#	0	#	0	0	#	1	0	909.1	266.27	1.23	1	0	0	108.3	999797	997224	0.6	108.27272727272727	11
1	0	0	0	1	#	#	0	#	0	0	1	0.0	0.00	22.47	1	1	0	159.3	999543	997225	0.7	159.33333333333334	6
#	0	0	0	#	#	#	0	1	0	0	1	0.0	0.00	14.61	1	0	0	263.2	999659	997225	0.6	263.22222222222223	9
#	#	0	#	0	1	1	1	1	0	#	0	454.5	609.59	0.00	1	0	0	86.7	999971	997226	0.6	86.72727272727273	11
#	#	0	#	#	0	0	0	#	1	0	0	954.5	57.48	20.38	1	1	0	209.4	999946	997227	0.5	209.36363636363637	22
1	1	#	0	#	#	0	0	0	1	#	0	750.0	346.13	33.57	1	1	0	99.9	999275	997227	0.6	99.875	8
#	1	1	#	1	1	1	#	#	1	#	0	0.0	0.00	18.37	1	0	0	250.7	999645	997230	0.5	250.70000000000005	20
#	#	1	#	#	1	1	1	1	0	0	1	916.7	141.81	0.00	1	0	0	118.1	999528	997232	0.6	118.08333333333333	12
0	0	1	0	0	1	#	1	1	#	#	1	333.3	663.04	0.00	1	0	0	68.0	999280	997232	0.7	68.0	3
0	0	0	#	#	0	1	0	1	0	#	1	0.0	5.00	12.61	1	0	0	145.0	999615	997237	0.7	145.0	4
0	0	#	1	#	0	0	0	#	#	#	1	41.7	75.22	6.25	1	0	0	192.9	999952	997242	0.5	192.875	24
0	1	0	#	0	0	#	#	0	#	0	1	0.0	0.00	20.47	1	0	0	174.6	999996	997243	0.6	174.63636363636363	11
1	#	#	#	#	1	#	0	#	1	1	0	102.0	156.85	12.11	1	1	0	144.7	999999	997244	0.5	144.6734693877551	49
0	#	0	#	#	0	0	#	0	#	#	1	28.6	59.95	7.92	1	0	0	227.4	999802	997245	0.5	227.4	35
#	0	0	0	#	#	#	1	#	0	0	1	47.6	89.52	24.21	1	2	0	144.2	999979	997245	0.5	144.23809523809524	21
0	#	0	0	#	0	0	1	0	0	#	0	1000.0	0.00	9.26	1	0	0	292.3	999321	997247	0.7	292.3333333333333	6
#	1	#	0	#	0	0	#	0	0	1	0	800.0	360.67	1.12	1	0	0	127.1	999509	997247	0.6	127.1	10
1	#	#	1	#	1	#	#	1	1	#	1	1000.0	0.00	27.22	1	0	0	211.6	999990	997248	0.5	211.5581395348837	43
0	0	0	1	#	1	#	1	#	0	1	0	500.0	572.92	0.00	1	0	0	65.2	999302	997254	0.7	65.25	4
#	#	#	#	0	0	#	0	#	#	0	0	950.6	60.48	17.93	1	4	0	191.2	999991	997257	0.4	191.1728395061728	81
1	1	0	#	1	1	1	1	0	#	#	1	1000.0	3.85	14.39	1	0	0	231.5	999964	997258	0.7	231.5	4
1	1	#	#	0	1	1	#	1	#	0	1	1000.0	2.54	37.57	1	0	0	113.1	999990	997261	0.6	113.0909090909091	11
0	0	1	1	1	#	1	0	0	1	0	1	0.0	455.56	0.00	1	0	0	67.0	999311	997263	0.9	67.0	1
1	0	#	1	1	1	#	#	1	#	0	1	833.3	547.22	0.00	1	0	0	115.3	999704	997264	0.6	115.33333333333333	6
1	#	#	#	1	1	1	0	1	1	#	1	1000.0	0.00	34.27	1	0	0	159.6	999657	997264	0.6	159.55555555555554	9
0	#	0	1	#	#	0	0	0	#	0	0	1000.0	0.00	31.08	1	1	0	178.2	999644	997265	0.6	178.2	10
1	#	0	#	0	1	1	1	0	0	0	1	500.0	986.84	0.00	1	0	0	74.5	999315	997267	0.8	74.5	2
#	1	0	0	0	#	#	#	#	0	0	1	47.6	72.42	13.57	1	1	0	194.7	999889	997267	0.5	194.71428571428572	21
1	#	0	1	#	0	0	#	1	1	1	1	800.0	332.67	0.00	1	0	0	78.0	999316	997268	0.7	78.0	5
#	#	0	#	0	1	1	1	#	#	1	1	772.7	384.18	4.05	1	0	0	104.2	999918	997269	0.5	104.18181818181819	22
1	#	#	#	#	1	1	#	1	0	#	1	976.2	41.85	21.62	1	1	0	149.6	999903	997269	0.5	149.5714285714285	42
0	#	0	#	0	0	1	0	1	#	#	0	909.1	171.15	1.29	1	0	0	148.4	999728	997272	0.6	148.36363636363637	11
0	#	0	#	#	#	#	1	0	0	0	1	0.0	0.66	58.73	1	0	0	139.2	999859	997273	0.5	139.1764705882353	17
#	#	#	#	1	#	1	#	#	1	1	1	923.1	143.75	3.30	1	1	0	191.1	999954	997278	0.4	191.0641025641026	78
0	1	1	#	#	0	1	1	#	1	#	1	750.0	417.97	0.00	1	0	0	116.4	999939	997278	0.6	116.375	8
#	#	#	0	0	0	0	0	#	1	#	1	55.6	124.76	0.06	1	0	0	152.1	999700	997279	0.5	152.05555555555554	18
0	1	1	#	0	#	1	1	1	#	#	1	900.0	159.64	0.79	1	0	0	116.0	999992	997280	0.6	116.0	10
0	#	1	1	0	#	#	1	1	#	1	1	909.1	114.72	16.91	1	0	0	118.6	999992	997280	0.6	118.63636363636364	11
#	1	0	0	1	1	1	#	0	0	0	1	0.0	161.35	0.00	1	0	0	71.0	999329	997281	0.8	71.0	3
#	0	1	0	#	0	#	#	1	0	#	0	894.7	322.63	0.00	1	0	0	114.6	999991	997283	0.5	114.63157894736842	19
1	#	0	0	1	0	#	#	0	#	0	0	909.1	274.37	0.00	1	0	0	114.3	999626	997284	0.6	114.27272727272727	11
0	1	1	1	1	#	1	0	#	0	#	0	142.9	166.67	33.26	1	0	0	98.1	999869	997285	0.7	98.14285714285714	7
0	#	#	1	1	1	1	#	0	0	#	0	90.9	110.10	56.06	1	1	0	83.5	999858	997285	0.6	83.54545454545455	11
#	1	1	1	#	1	1	1	0	#	0	0	0.0	0.00	27.33	1	1	0	153.3	999828	997286	0.7	153.3	10
0	0	0	#	1	0	#	0	0	#	0	1	0.0	0.00	18.39	1	0	0	222.2	999604	997288	0.7	222.25	8
#	1	1	1	1	#	0	0	0	0	0	1	500.0	747.92	0.00	1	0	0	55.5	998960	997290	0.8	55.5	2
#	0	1	0	#	#	0	#	1	1	1	1	625.0	645.24	0.00	1	0	0	75.6	999340	997292	0.6	75.625	8
1	1	0	#	1	1	#	0	#	#	1	0	100.0	174.56	6.93	1	1	0	169.5	999999	997296	0.6	169.5	10
1	1	0	0	1	1	1	0	#	1	#	0	0.0	0.00	47.61	1	0	0	84.0	998531	997296	0.8	84.0	1
1	#	0	1	#	#	0	0	#	0	0	1	0.0	2.67	43.64	1	0	0	143.5	999894	997300	0.6	143.45454545454547	11
0	#	#	#	#	0	0	#	1	0	0	1	0.0	20.83	0.01	1	0	0	208.2	999852	997301	0.5	208.16666666666666	18
1	0	#	#	#	1	#	1	1	0	#	0	238.1	319.71	5.71	1	0	0	105.8	999866	997305	0.5	105.76190476190476	21
#	#	#	1	0	1	#	#	1	1	1	0	47.6	52.90	29.11	1	1	0	171.3	999934	997306	0.5	171.28571428571428	21
1	0	#	1	1	#	1	1	0	1	0	0	0.0	0.00	86.81	1	1	0	115.3	999355	997307	0.8	115.33333333333333	3
1	1	0	0	1	#	1	#	0	0	0	1	0.0	57.45	0.00	1	0	0	65.0	999357	997309	0.8	65.0	2
0	#	1	1	#	#	1	1	1	0	#	1	923.1	117.15	21.93	1	1	0	121.3	999992	997310	0.6	121.3076923076923	13
#	#	1	1	#	#	1	1	1	0	0	1	900.0	139.15	27.15	1	1	0	127.3	999746	997310	0.6	127.3	10
#	#	1	#	1	0	#	1	1	#	1	1	1000.0	1.79	42.79	1	2	0	144.2	999932	997311	0.5	144.2	20
0	1	1	1	#	0	0	1	#	#	1	1	1000.0	7.14	31.24	1	0	0	74.0	999725	997311	0.7	74.0	5
1	1	1	0	#	#	#	#	#	1	0	0	250.0	438.01	0.00	1	0	0	106.5	999895	997312	0.5	106.5	20
0	#	1	#	0	0	0	1	0	#	#	0	1000.0	0.54	63.20	1	0	0	96.9	999830	997315	0.6	96.875	8
1	0	1	#	0	0	#	#	0	0	1	0	833.3	314.77	0.00	1	0	0	105.7	999890	997316	0.7	105.66666666666667	6
0	#	1	1	1	1	#	#	#	1	1	1	1000.0	0.00	16.46	1	0	0	218.7	999585	997319	0.6	218.66666666666666	9
0	#	0	#	#	1	#	0	#	0	0	0	947.4	81.40	4.95	1	0	0	147.1	999368	997320	0.5	147.05263157894737	19
0	1	1	1	#	0	#	1	0	1	#	1	1000.0	4.27	28.52	1	0	0	81.0	998536	997321	0.7	81.0	3
1	1	0	#	#	0	0	#	0	0	0	1	0.0	0.00	25.75	1	0	0	199.9	999788	997322	0.7	199.875	8
0	#	1	1	#	1	0	0	#	1	1	1	750.0	560.61	0.00	1	0	0	66.2	999873	997324	0.7	66.25	4
0	#	0	#	0	#	1	#	1	0	0	0	923.1	146.40	0.01	1	0	0	146.9	999757	997328	0.6	146.92307692307693	13
1	0	#	1	#	1	1	#	#	0	1	1	1000.0	0.00	70.21	1	1	0	149.3	999903	997332	0.6	149.33333333333334	9
1	#	1	1	#	1	#	0	#	#	1	1	941.2	225.64	0.00	1	0	0	191.5	999819	997336	0.5	191.52941176470588	17
#	#	#	0	#	1	1	1	#	0	0	0	666.7	449.28	0.00	1	0	0	87.9	999866	997337	0.5	87.93333333333334	15
#	#	0	0	#	#	#	#	0	#	#	1	136.4	230.85	1.27	1	1	0	155.6	999997	997340	0.3	2382.6146671991114	155
0	#	1	#	1	1	1	#	1	1	0	0	0.0	500.00	0.00	1	0	0	89.5	999131	997344	0.7	89.5	2
0	#	#	#	1	1	#	1	1	1	0	1	928.6	149.77	16.12	1	0	0	123.8	999749	997344	0.6	123.78571428571429	14
0	#	#	#	#	0	0	1	#	0	0	1	0.0	0.00	28.37	1	0	0	172.2	999852	997350	0.5	172.1875	16
#	0	#	0	0	0	1	#	0	#	0	0	1000.0	1.56	27.61	1	0	0	241.9	999401	997353	0.6	241.9	10
#	0	0	0	0	#	#	0	#	#	1	0	952.4	47.62	40.13	1	2	0	160.4	999969	997355	0.5	160.38095238095235	21
0	0	0	#	#	1	0	#	1	0	#	0	900.0	382.90	0.00	1	0	0	96.0	999763	997355	0.6	96.0	10
#	#	#	#	1	0	1	1	1	0	0	1	545.5	608.44	0.00	1	0	0	70.2	999832	997356	0.6	70.18181818181819	11
0	#	0	1	#	0	0	#	0	0	0	1	0.0	1.51	8.16	1	0	0	363.5	999532	997358	0.7	363.5	4
0	#	0	1	#	0	#	0	#	0	#	1	40.0	45.46	40.59	1	0	0	186.4	999545	997358	0.5	186.44	25
#	0	0	#	#	#	#	1	1	0	0	0	850.0	274.43	0.00	1	0	0	114.0	999989	997359	0.5	114.0	20
0	0	#	0	#	0	1	#	0	0	0	1	0.0	15.46	0.10	1	0	0	225.5	998799	997363	0.7	225.5	2
0	#	#	#	0	0	1	#	1	0	0	1	125.0	261.61	26.56	1	1	0	103.0	999013	997364	0.6	103.0	8
#	#	0	#	#	0	1	0	0	#	0	1	0.0	9.14	5.16	1	0	0	173.5	999996	997366	0.5	173.48	25
1	1	0	#	#	1	0	1	0	#	#	0	200.0	247.02	0.04	1	0	0	72.3	999774	997367	0.6	72.3	10
0	#	0	1	#	0	0	#	0	1	#	0	900.0	102.25	42.38	1	1	0	110.6	999836	997369	0.6	110.6	10
1	1	#	#	1	1	#	#	0	1	#	1	958.3	71.43	19.98	1	2	0	198.4	999964	997372	0.5	198.375	24
1	1	#	1	1	1	0	1	#	#	#	1	1000.0	0.00	18.60	1	1	0	228.6	999961	997372	0.6	228.6	10
1	1	#	#	#	1	1	#	1	#	#	1	1000.0	0.64	25.64	1	0	0	233.4	999990	997373	0.5	233.35714285714286	42
1	1	#	0	#	1	#	#	1	1	#	1	1000.0	1.41	31.64	1	0	0	203.1	999911	997373	0.5	203.10526315789474	19
#	#	0	#	#	0	0	0	0	#	#	1	27.8	32.92	26.51	1	0	0	215.6	999997	997374	0.5	215.61111111111111	36
0	#	1	#	1	1	1	0	#	#	#	1	791.7	317.63	15.22	1	2	0	78.2	999735	997376	0.5	78.25	24
0	1	0	#	0	#	0	1	#	#	0	0	846.2	219.48	7.63	1	0	0	121.4	999879	997378	0.6	121.38461538461539	13
1	1	0	0	0	#	0	#	#	#	1	1	300.0	576.90	0.00	1	0	0	101.3	999927	997379	0.6	101.3	10
#	#	0	#	0	1	0	#	#	0	#	1	100.0	180.28	12.53	1	0	0	149.5	999967	997379	0.5	149.475	40
1	1	1	0	#	1	#	1	1	#	#	0	0.0	1.39	46.73	1	0	0	174.0	999966	997383	0.6	174.0	10
0	0	#	#	#	#	#	0	#	#	0	0	917.8	134.72	3.08	1	0	0	190.8	999975	997384	0.4	190.8082191780822	73
#	1	#	0	#	1	#	#	0	0	0	0	882.4	217.34	7.79	1	1	0	106.8	999930	997385	0.5	106.82352941176471	17
0	1	#	0	1	1	0	0	#	0	0	0	1000.0	0.00	102.08	1	1	0	63.0	999009	997385	0.8	63.0	2
1	1	#	1	0	#	1	#	#	#	1	1	1000.0	0.00	22.13	1	0	0	193.2	999923	997386	0.5	193.1578947368421	19
0	0	#	1	#	#	0	0	0	0	#	0	1000.0	3.19	14.30	1	0	0	207.7	999817	997387	0.6	207.7	10
0	0	0	0	1	0	1	#	#	0	1	1	0.0	29.02	0.00	1	0	0	123.5	999615	997392	0.8	123.5	4
1	1	0	0	1	0	1	0	#	#	0	0	1000.0	109.38	0.00	1	0	0	61.8	999715	997393	0.8	61.75	4
1	1	#	0	1	#	1	0	0	1	0	0	333.3	687.50	0.00	1	0	0	72.7	999540	997393	0.8	72.66666666666667	3
1	#	0	1	0	#	0	0	#	#	0	1	111.1	196.98	0.01	1	0	0	135.8	999894	997394	0.6	135.77777777777777	9
1	0	1	1	#	1	#	1	0	#	1	1	1000.0	0.00	10.54	1	0	0	271.0	999443	997395	0.7	271.0	2
#	1	1	#	1	0	#	1	1	1	#	0	0.0	4.32	13.20	1	0	0	254.5	999650	997397	0.6	254.5	12
0	#	1	#	#	0	#	1	#	1	1	0	107.1	178.89	4.76	1	0	0	112.0	999919	997397	0.5	112.03571428571429	28
#	0	1	0	#	1	0	#	0	1	0	1	0.0	14.71	0.21	1	0	0	99.0	999462	997398	0.7	99.0	2
#	1	#	#	1	1	#	1	#	#	1	1	1000.0	0.76	28.13	1	0	0	235.4	999961	997399	0.5	235.36363636363637	44
1	#	1	#	1	1	1	#	0	1	1	0	0.0	0.00	9.05	1	0	0	270.0	999595	997400	0.7	270.0	2
1	1	1	1	1	#	0	#	1	0	0	0	0.0	0.00	41.94	1	0	0	119.8	999449	997401	0.8	119.75	4
1	1	1	1	#	1	0	#	1	#	#	0	0.0	0.00	16.79	1	0	0	246.1	999824	997401	0.6	246.0909090909091	11
1	#	#	#	#	0	0	0	0	0	1	0	1000.0	4.62	22.14	1	0	0	132.8	999938	997402	0.6	132.76923076923077	13
#	#	#	1	#	1	1	1	0	1	#	0	58.8	149.85	23.09	1	3	0	156.6	999641	997404	0.5	156.58823529411765	17
0	1	1	#	1	1	1	1	#	#	#	0	0.0	0.00	19.47	1	0	0	209.4	999617	997404	0.6	209.44444444444446	9
0	1	0	1	0	#	#	0	#	0	#	1	0.0	0.00	45.67	1	0	0	115.2	999870	997405	0.6	115.22222222222223	9
1	#	0	0	0	1	#	0	#	0	#	1	125.0	151.47	3.29	1	0	0	152.4	999655	997406	0.6	152.375	8
1	0	0	#	0	#	0	#	0	#	0	1	0.0	3.27	14.73	1	0	0	250.3	999979	997407	0.6	250.33333333333334	6
0	#	0	0	1	#	1	0	0	0	#	1	0.0	0.00	26.20	1	0	0	164.2	999402	997408	0.7	164.16666666666666	6
#	#	1	1	#	1	#	#	#	0	1	1	851.1	281.77	1.19	1	1	0	153.4	999992	997410	0.5	2509.993256230782	47
1	1	#	#	#	#	1	1	1	#	0	0	50.0	66.26	17.90	1	0	0	173.4	999993	997411	0.5	173.4	20
#	#	0	1	#	1	#	1	0	#	1	1	840.0	258.12	12.07	1	1	0	108.4	999961	997413	0.5	108.4	25
#	#	#	1	1	1	1	1	0	0	1	1	1000.0	0.00	25.98	1	0	0	219.0	999914	997413	0.7	219.0	5
0	#	#	0	1	1	0	1	1	1	1	0	0.0	0.00	47.95	1	0	0	104.7	998785	997418	0.8	104.66666666666667	3
0	1	1	0	#	#	#	1	1	1	1	0	0.0	0.00	45.76	1	0	0	145.0	999362	997418	0.7	145.0	3
0	#	1	1	1	#	0	#	#	1	#	0	142.9	267.69	0.34	1	0	0	122.9	999786	997420	0.5	7002.397911980914	21
#	1	1	1	0	1	#	#	#	0	1	1	923.1	155.38	7.21	1	0	0	136.4	999992	997421	0.6	136.3846153846154	13
0	0	0	0	0	#	1	#	0	#	#	0	1000.0	0.00	23.47	1	0	0	212.2	999845	997422	0.6	212.25	12
0	0	#	0	1	0	#	1	#	0	0	1	0.0	1.16	49.78	1	0	0	152.7	999781	997423	0.7	152.66666666666666	3
0	#	1	0	#	#	0	#	#	0	0	1	50.0	68.55	22.53	1	1	0	209.8	999891	997423	0.5	209.85	20
#	#	1	1	#	1	0	0	#	1	#	1	750.0	480.13	0.00	1	0	0	90.1	999960	997424	0.5	90.0625	16
1	#	0	0	0	#	#	0	#	#	#	0	881.0	158.58	13.00	1	4	0	130.2	999982	997425	0.5	130.2380952380952	42
0	1	0	#	0	#	0	0	#	#	1	1	250.0	338.54	0.89	1	0	0	64.8	998798	997427	0.6	64.75	4
0	#	0	#	0	#	0	#	0	0	1	1	0.0	2.98	55.66	1	0	0	249.4	999802	997427	0.6	249.42857142857142	7
0	1	1	0	#	1	1	#	1	#	0	0	0.0	151.52	0.00	1	0	0	85.3	999936	997431	0.7	85.33333333333333	3
1	0	#	0	1	#	1	0	#	0	1	0	333.3	472.80	0.00	1	0	0	89.3	998696	997432	0.7	89.33333333333333	3
1	#	1	#	#	1	#	#	1	1	1	1	1000.0	1.48	21.99	1	0	0	246.6	999911	997435	0.5	246.61904761904762	21
1	1	#	#	1	1	#	1	1	#	0	1	1000.0	0.00	55.35	1	0	0	267.1	999947	997436	0.6	267.1	10
#	#	0	1	1	#	#	1	1	1	#	1	928.6	227.15	3.96	1	0	0	152.6	999808	997436	0.5	152.64285714285714	14
0	1	#	#	1	1	1	1	1	1	#	0	0.0	0.00	24.40	1	0	0	189.0	999485	997437	0.7	189.0	3
#	1	#	#	1	#	1	1	#	1	#	0	21.7	64.02	5.70	1	0	0	196.8	999888	997442	0.5	196.80434782608697	46
1	1	#	0	1	0	0	#	#	1	1	1	833.3	166.67	56.41	1	1	0	87.3	999945	997443	0.7	87.33333333333333	6
0	0	0	1	0	0	1	0	0	#	1	1	0.0	0.00	30.05	1	0	0	170.5	999493	997445	0.9	170.5	2
0	0	#	1	0	0	#	#	#	1	1	1	250.0	575.30	0.00	1	0	0	71.5	999962	997445	0.6	71.5	8
0	#	#	1	#	0	0	#	1	1	1	1	500.0	535.46	0.01	1	0	0	47.5	999962	997446	0.6	47.5	6
0	#	#	1	1	#	#	1	1	1	1	1	1000.0	4.20	11.46	1	0	0	244.0	999932	997446	0.6	244.0	7
1	#	0	1	0	1	1	0	0	0	0	0	1000.0	0.00	124.84	1	0	0	39.0	999495	997447	0.9	39.0	1
#	0	#	#	0	#	#	0	#	0	1	0	882.4	186.42	2.20	1	0	0	138.2	999890	997448	0.5	138.1764705882353	34
0	#	#	0	0	#	#	#	#	#	#	0	834.9	238.78	3.12	1	6	0	138.5	999936	997449	0.3	138.45379477362076	164
#	1	1	0	1	#	1	1	#	#	#	1	1000.0	5.57	16.40	1	0	0	213.0	999954	997452	0.5	213.0	19
0	0	1	1	1	1	#	1	1	#	#	0	0.0	0.00	26.13	1	0	0	142.5	998657	997453	0.7	142.5	2
1	#	1	1	1	0	1	0	#	1	#	1	1000.0	0.00	43.70	1	0	0	203.5	999503	997455	0.7	203.5	4
#	#	1	0	1	1	1	1	#	1	#	0	0.0	0.00	18.38	1	0	0	191.4	999576	997456	0.6	191.375	8
0	#	0	#	#	1	1	0	#	#	0	0	750.0	333.42	4.91	1	1	0	103.4	999778	997458	0.5	103.4	20
#	0	0	0	0	#	#	0	#	1	0	0	1000.0	0.00	16.15	1	0	0	231.0	999410	997458	0.6	231.0	8
1	#	1	0	1	0	0	#	0	0	1	0	833.3	258.09	0.00	1	0	0	84.8	999770	997461	0.8	84.83333333333333	6
