B_0	B_1	B_2	B_3	B_4	B_5	B_6	B_7	B_8	B_9	B_10	Action	Predict	Error	Fitness	Numer	GACount	SubsumerCount	AveActionSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	ActionCount
0	0	#	0	#	#	#	0	#	#	0	0	987.5	12.82	27.89	1	3	0	242.3	499970	494381	0.5	242.3	80
0	#	0	1	0	#	1	1	#	#	0	1	150.0	323.96	0.00	1	0	0	84.7	499556	494382	0.6	84.7	20
0	#	#	#	#	0	1	0	#	0	0	1	25.6	38.73	32.58	1	1	0	157.6	499700	494385	0.5	157.64102564102564	39
0	0	#	0	1	#	#	0	#	0	#	1	0.0	0.32	44.05	1	2	0	165.9	499612	494385	0.5	165.9433962264151	53
#	0	1	0	0	1	0	1	#	1	0	1	400.0	522.22	0.02	1	0	0	56.2	498489	494393	0.8	56.2	5
1	#	1	#	#	1	0	1	1	1	0	1	1000.0	2.78	35.43	1	0	0	130.3	499357	494393	0.7	130.3	10
#	1	1	1	#	1	#	#	#	#	1	1	986.7	17.83	15.55	1	3	0	219.5	499899	494394	0.5	219.52	75
#	0	#	1	#	0	1	1	0	#	1	1	705.9	377.05	0.00	1	0	0	75.8	499696	494395	0.6	75.82352941176471	17
0	0	#	1	1	0	1	#	0	#	#	1	125.0	226.72	0.00	1	0	0	88.5	499921	494395	0.6	88.5	16
0	1	1	#	1	1	#	#	1	#	1	1	1000.0	0.00	26.64	1	1	0	235.1	499873	494396	0.6	235.13636363636363	22
0	#	0	0	#	0	0	#	0	#	1	1	0.0	0.75	22.84	1	0	0	229.5	499710	494397	0.6	229.47058823529412	17
#	0	0	#	#	0	1	0	#	#	#	0	857.1	242.69	4.00	1	2	0	149.9	499983	494399	0.5	149.93406593406593	91
#	#	#	0	0	#	0	0	1	#	#	0	919.5	142.99	9.25	1	3	0	137.0	499999	494401	0.5	136.98850574712648	87
1	0	0	0	1	#	0	0	#	0	#	1	0.0	2.43	29.93	1	1	0	154.2	498498	494402	0.7	154.22222222222223	9
1	0	#	1	0	1	1	#	1	#	1	0	0.0	6.24	25.12	1	0	0	172.9	499751	494403	0.7	172.85714285714286	7
0	#	#	0	1	0	1	1	1	#	1	0	100.0	234.76	4.08	1	0	0	78.4	498836	494406	0.7	78.4	10
1	1	1	1	#	#	0	#	0	#	1	0	0.0	0.00	62.81	1	2	0	133.8	499755	494408	0.6	133.75	20
1	#	1	1	1	#	#	#	1	1	1	1	1000.0	0.00	12.02	1	0	0	302.6	499938	494410	0.6	302.5882352941176	17
0	1	1	1	#	#	0	0	1	1	#	0	181.8	341.92	0.00	1	0	0	85.7	499875	494411	0.7	85.72727272727273	11
0	1	#	#	0	#	0	0	0	1	0	1	0.0	0.00	36.33	1	0	0	153.6	499988	494412	0.7	153.6	10
#	#	0	0	#	#	0	#	0	1	0	1	78.9	130.77	10.43	1	3	0	146.7	499819	494412	0.5	146.6578947368421	38
#	0	0	1	0	0	1	0	0	#	#	0	1000.0	0.00	28.26	1	1	0	184.7	499833	494413	0.7	184.72727272727272	11
#	0	0	0	1	0	#	1	#	0	0	1	0.0	0.00	31.89	1	0	0	146.6	499581	494415	0.7	146.55555555555554	9
0	1	1	#	1	1	#	#	0	0	1	0	0.0	0.00	33.21	1	0	0	116.3	499621	494418	0.7	116.27272727272727	11
0	1	1	0	1	0	1	0	0	1	0	1	0.0	0.00	199.67	1	1	0	46.0	496469	494421	1.0	46.0	1
0	1	1	#	#	#	#	#	1	1	#	0	114.9	180.26	5.78	1	1	0	150.3	499989	494422	0.5	150.28735632183907	87
#	1	#	1	#	1	1	1	1	#	#	1	1000.0	0.00	16.75	1	0	0	296.6	499873	494424	0.5	296.6	35
1	1	#	0	1	0	0	#	#	0	0	0	900.0	283.47	3.12	1	0	0	94.7	499620	494428	0.7	94.7	10
#	0	#	1	#	#	1	0	0	0	0	1	95.2	150.05	11.93	1	0	0	130.1	499996	494433	0.6	130.14285714285714	21
0	0	1	0	#	0	#	#	0	#	0	0	1000.0	0.00	36.46	1	1	0	229.5	499970	494435	0.6	229.46153846153845	26
0	0	#	0	#	#	1	1	1	1	0	1	454.5	505.23	0.00	1	0	0	62.6	499394	494437	0.7	62.63636363636363	11
0	0	1	#	1	0	1	1	#	1	0	0	200.0	541.67	0.00	1	0	0	70.2	499804	494437	0.8	70.2	5
0	1	1	1	1	1	#	#	#	#	0	0	90.9	125.77	16.36	1	2	0	117.9	499774	494446	0.6	117.86363636363636	22
1	0	0	1	1	#	0	1	0	#	0	1	200.0	524.51	0.00	1	0	0	65.8	499430	494452	0.8	65.8	5
1	#	0	1	0	#	#	1	1	0	1	0	250.0	415.61	0.00	1	0	0	75.3	499468	494454	0.7	75.25000000000001	12
#	1	1	0	1	1	1	0	0	1	0	1	1000.0	58.82	0.00	1	0	0	74.0	497780	494455	0.9	74.0	2
1	0	1	1	0	0	0	0	#	1	1	1	1000.0	591.60	0.00	1	0	0	70.0	499080	494456	0.9	70.0	1
1	0	#	#	#	1	1	1	#	#	0	1	816.3	290.13	2.42	1	0	0	97.2	499542	494457	0.5	97.24489795918367	49
0	#	0	0	0	#	0	#	1	0	#	1	0.0	5.17	8.64	1	0	0	216.3	499947	494461	0.6	216.27272727272728	22
0	0	#	#	0	#	1	#	0	1	0	1	76.9	103.76	23.88	1	1	0	139.7	499366	494463	0.6	139.69230769230765	26
1	1	#	1	#	#	#	#	1	#	1	0	12.5	18.05	23.93	1	0	0	265.0	499957	494465	0.5	265.00000000000006	80
#	#	0	0	0	#	#	0	#	0	1	1	51.3	62.23	16.70	1	1	0	176.5	499982	494466	0.5	176.53846153846158	39
1	0	0	#	0	0	1	#	1	0	1	1	125.0	200.26	0.04	1	0	0	62.4	499856	494466	0.8	62.375	8
1	1	1	1	0	1	#	1	#	#	0	1	1000.0	0.00	34.74	1	0	0	146.3	498990	494468	0.7	146.28571428571428	7
1	1	#	1	#	1	0	1	1	#	0	1	1000.0	0.00	35.80	1	0	0	137.4	499281	494468	0.7	137.36363636363637	11
#	#	1	1	#	1	1	0	1	#	1	1	1000.0	1.40	32.59	1	0	0	200.5	499885	494470	0.6	200.53333333333333	15
1	#	#	#	1	1	1	#	1	0	#	1	980.0	22.55	30.90	1	2	0	170.5	499918	494470	0.5	170.54	50
1	#	1	#	1	1	1	0	1	0	1	1	1000.0	41.95	0.00	1	0	0	200.0	498376	494472	0.8	200.0	2
#	1	0	#	0	1	1	#	1	#	1	1	882.4	166.73	1.13	1	0	0	108.0	499742	494474	0.6	108.0	17
#	0	0	#	1	0	1	0	1	0	#	1	100.0	232.90	7.30	1	0	0	87.3	499962	494477	0.7	87.3	10
1	0	1	1	0	1	#	#	#	0	1	0	222.2	475.82	0.00	1	0	0	87.7	499668	494480	0.7	87.66666666666667	9
0	0	0	1	1	0	#	1	0	#	0	1	0.0	0.00	43.79	1	0	0	130.2	496960	494484	0.8	130.25	4
1	#	0	#	#	1	1	1	1	0	0	0	0.0	35.88	0.01	1	0	0	96.2	499597	494492	0.7	96.2	10
1	#	#	1	#	1	#	#	0	1	#	1	941.9	100.99	5.27	1	1	0	137.2	499990	494499	0.5	137.20930232558138	86
1	#	1	1	#	1	0	#	0	#	1	1	1000.0	0.81	61.18	1	1	0	134.3	499899	494499	0.6	134.28571428571428	21
0	#	1	0	0	0	0	0	#	#	1	0	1000.0	0.70	42.00	1	1	0	165.7	499964	494500	0.7	165.69230769230768	13
0	1	0	1	0	0	#	0	1	0	#	0	1000.0	0.00	26.88	1	0	0	124.8	499551	494504	0.8	124.75	4
#	0	1	1	0	1	1	1	1	0	#	0	0.0	0.00	71.74	1	1	0	99.5	498744	494506	0.8	99.5	6
1	0	1	1	#	#	1	1	1	#	0	0	0.0	0.00	34.72	1	1	0	148.9	499787	494506	0.7	148.92857142857142	14
1	0	0	#	#	1	#	0	#	0	0	0	1000.0	3.84	20.75	1	2	0	139.3	499294	494507	0.6	139.28571428571428	21
0	#	0	1	0	#	1	#	#	0	0	0	900.0	297.24	0.00	1	0	0	157.3	499833	494508	0.6	157.3	20
1	1	1	0	1	0	#	0	0	0	1	0	1000.0	550.00	0.00	1	0	0	59.0	499321	494509	0.9	59.0	1
1	1	#	#	#	1	#	1	1	0	#	0	27.0	47.00	19.06	1	0	0	160.7	499957	494510	0.5	160.67567567567568	37
1	1	1	1	#	1	#	#	#	#	1	0	0.0	0.08	16.96	1	2	0	325.9	499957	494510	0.5	325.9183673469387	49
0	0	0	0	0	0	1	#	#	0	1	1	0.0	0.00	14.10	1	0	0	232.8	499901	494512	0.8	232.75	4
1	0	#	#	#	1	1	0	1	1	0	1	888.9	312.79	0.00	1	0	0	109.2	499877	494514	0.7	109.22222222222223	9
#	#	0	#	0	#	1	0	0	0	#	0	958.3	60.95	18.10	1	1	0	194.2	499833	494515	0.5	194.22916666666666	48
1	1	1	0	#	#	#	1	#	#	0	1	755.6	318.29	9.86	1	3	0	97.5	499971	494516	0.5	97.4888888888889	45
1	#	0	0	0	1	1	0	1	#	1	0	285.7	422.49	0.00	1	0	0	91.1	499623	494519	0.8	91.14285714285714	7
#	0	1	1	1	#	0	#	0	#	0	1	421.1	544.27	0.00	1	0	0	86.2	499935	494523	0.6	86.21052631578948	19
#	1	#	#	1	1	1	#	1	#	#	0	20.2	32.39	11.82	1	6	0	234.9	499957	494524	0.5	234.8989898989899	99
0	0	#	0	0	0	#	1	0	0	1	1	0.0	0.00	15.57	1	0	0	201.2	499901	494526	0.8	201.25	4
#	1	0	1	0	1	1	1	#	1	0	1	1000.0	41.67	0.00	1	0	0	127.5	498467	494528	0.8	127.5	2
#	1	0	1	0	#	1	#	0	1	#	1	777.8	310.07	0.26	1	0	0	78.0	499722	494528	0.6	78.0	18
0	0	0	0	#	1	#	0	#	#	#	0	948.7	85.85	5.79	1	2	0	176.8	499859	494529	0.5	176.76923076923075	39
#	0	0	0	1	#	0	#	#	#	1	0	800.0	311.83	9.84	1	6	0	117.0	499966	494529	0.5	116.97777777777777	45
0	0	#	1	#	0	0	#	1	0	0	0	1000.0	4.17	33.96	1	0	0	121.5	498733	494532	0.7	121.5	8
1	1	#	#	#	0	0	0	0	0	0	0	1000.0	0.00	23.07	1	0	0	161.8	499994	494533	0.7	161.8181818181818	11
1	1	1	#	#	#	#	#	1	#	#	0	69.0	124.11	2.26	1	1	0	199.1	499957	494534	0.4	199.13616194125007	166
1	#	#	1	1	#	#	0	1	1	#	0	21.3	45.78	5.03	1	0	0	201.4	499631	494534	0.5	201.36170212765958	47
0	1	1	1	1	#	#	1	0	#	0	0	100.0	283.47	4.54	1	0	0	89.8	499740	494535	0.7	89.8	10
0	0	0	0	#	0	#	0	1	1	#	1	0.0	77.38	0.00	1	0	0	189.1	499311	494541	0.7	189.08333333333334	12
0	#	0	1	1	#	#	0	1	0	0	1	166.7	304.35	0.00	1	0	0	92.0	499827	494544	0.7	92.0	18
#	0	1	#	#	1	#	#	1	1	#	0	48.2	93.17	13.61	1	3	0	152.2	499959	494547	0.5	152.22891566265062	83
1	#	1	0	#	1	1	0	1	0	#	1	1000.0	11.90	1.25	1	0	0	88.0	499638	494548	0.7	88.0	7
0	#	#	#	#	0	0	0	#	#	0	0	975.9	38.65	12.73	1	4	0	235.0	499999	494551	0.5	235.03614457831324	83
#	0	0	0	#	0	1	0	#	#	#	0	953.5	118.58	6.81	1	5	0	181.5	499956	494554	0.5	181.51162790697674	43
1	1	#	1	#	1	1	0	0	1	0	0	0.0	0.00	77.84	1	1	0	64.8	499499	494556	0.8	64.8	5
1	1	1	1	0	1	1	0	0	#	#	0	0.0	0.00	64.58	1	0	0	106.7	498142	494556	0.8	106.66666666666667	3
#	1	1	#	0	#	1	1	1	1	#	0	0.0	1.42	17.06	1	0	0	245.4	499981	494557	0.6	245.36363636363637	22
1	#	1	1	1	0	#	#	#	#	1	1	954.5	69.62	16.07	1	3	0	179.9	499938	494565	0.5	179.86363636363637	44
#	1	1	1	1	#	#	#	1	#	1	0	0.0	0.00	15.10	1	1	0	317.8	499989	494567	0.5	317.8260869565218	46
1	0	#	0	1	#	0	#	0	0	#	1	52.6	82.76	0.31	1	0	0	124.5	499491	494569	0.6	124.47368421052632	19
1	0	#	0	#	1	0	1	0	#	#	1	166.7	340.71	0.00	1	0	0	88.8	499491	494569	0.6	88.77777777777777	18
0	#	1	1	#	0	0	0	1	0	0	1	0.0	0.00	41.41	1	0	0	105.9	499310	494571	0.8	105.875	8
#	0	#	#	0	#	#	0	0	0	0	0	1000.0	0.00	35.69	1	1	0	277.2	499970	494575	0.5	277.20512820512823	39
#	0	0	#	0	1	1	0	0	#	1	0	833.3	308.10	0.05	1	0	0	101.7	499320	494578	0.7	101.66666666666667	12
1	#	1	#	1	#	#	#	#	1	#	1	945.1	95.71	9.35	1	7	0	173.0	499949	494581	0.4	173.02716129167408	174
#	1	1	0	1	#	#	0	1	0	#	1	750.0	365.86	0.01	1	0	0	83.0	499799	494582	0.6	83.0	20
1	#	0	#	#	0	0	#	1	1	0	0	750.0	387.37	14.90	1	2	0	84.4	499313	494583	0.6	84.375	16
1	#	0	1	0	0	0	0	#	#	0	0	1000.0	0.00	31.95	1	1	0	161.2	499994	494583	0.7	161.22222222222223	9
1	1	#	#	#	0	#	1	#	1	1	0	23.3	38.04	25.37	1	2	0	173.4	499779	494584	0.5	173.37209302325581	43
0	0	1	1	1	#	#	#	#	1	1	1	888.9	250.12	0.00	1	0	0	125.4	499921	494585	0.6	125.38888888888889	18
0	0	1	#	0	0	0	#	#	0	#	0	1000.0	0.00	26.52	1	1	0	265.2	499970	494591	0.6	265.2352941176471	17
#	0	#	#	0	0	0	0	#	0	#	0	1000.0	0.00	16.70	1	1	0	285.1	499970	494591	0.5	285.13157894736844	38
0	#	#	#	1	0	#	1	1	0	0	1	357.1	503.70	1.98	1	0	0	76.9	499686	494592	0.6	76.85714285714286	14
0	0	#	#	0	1	0	#	0	1	0	0	1000.0	0.00	30.27	1	0	0	157.5	499601	494598	0.7	157.45454545454547	11
0	0	0	0	1	0	0	#	0	#	#	1	0.0	0.00	11.21	1	0	0	268.7	499581	494599	0.7	268.7142857142857	7
#	0	0	0	1	0	#	1	#	1	0	1	0.0	16.92	0.05	1	0	0	111.0	499212	494600	0.7	111.0	8
#	0	#	0	1	0	1	#	1	1	0	1	571.4	557.43	0.00	1	0	0	69.1	499911	494600	0.7	69.14285714285714	7
#	#	1	0	0	0	#	0	#	0	1	1	105.3	207.00	15.29	1	3	0	108.5	499560	494602	0.6	108.47368421052632	19
#	1	#	1	0	#	1	1	1	#	#	0	23.8	28.49	21.91	1	0	0	184.2	499747	494603	0.5	184.16666666666666	42
0	1	0	1	0	1	1	1	1	0	#	0	0.0	17.02	0.10	1	0	0	91.5	498827	494603	0.9	91.5	4
0	0	1	0	#	#	0	#	0	1	1	1	90.9	167.78	28.02	1	0	0	66.6	499211	494609	0.7	66.63636363636364	11
0	0	#	1	#	0	#	1	#	0	1	1	320.0	415.53	13.07	1	2	0	79.7	499732	494610	0.6	79.68	25
0	1	#	#	1	1	#	1	0	#	1	0	87.0	110.99	16.38	1	1	0	136.0	499991	494616	0.6	136.0	23
#	#	0	#	0	#	1	0	0	0	1	1	71.4	228.43	0.04	1	0	0	112.9	499470	494617	0.6	112.92857142857143	14
#	0	0	0	0	#	0	1	#	1	#	1	105.3	191.85	0.05	1	0	0	89.4	499452	494618	0.6	89.36842105263158	19
0	1	0	1	1	#	0	0	1	0	0	1	0.0	120.04	0.00	1	0	0	76.5	499637	494619	0.9	76.5	4
#	0	0	1	#	0	1	0	#	0	0	0	1000.0	0.00	44.95	1	0	0	229.3	499833	494620	0.7	229.33333333333334	9
#	0	1	0	1	0	#	#	0	0	0	0	1000.0	1.79	31.92	1	0	0	161.7	499759	494621	0.7	161.69230769230768	13
#	#	0	0	0	0	#	#	0	1	0	1	0.0	1.70	26.20	1	0	0	209.6	499389	494622	0.6	209.61111111111111	18
1	#	#	#	1	1	#	1	0	#	#	1	876.4	198.90	3.84	1	6	0	138.6	499960	494623	0.5	138.59550561797758	89
1	#	1	1	#	0	1	0	#	1	1	0	0.0	0.00	25.12	1	0	0	164.8	499575	494624	0.7	164.84615384615384	13
0	#	0	#	0	#	1	0	#	0	#	1	26.3	62.92	8.55	1	3	0	138.0	499998	494625	0.5	137.99999999999994	38
#	1	0	#	0	0	#	0	1	#	#	1	200.0	290.32	5.27	1	1	0	113.0	499937	494625	0.5	112.95555555555555	45
#	#	#	0	1	0	1	1	#	1	#	0	195.1	322.94	4.16	1	0	0	117.1	499910	494626	0.5	117.07317073170732	41
1	#	#	#	1	0	1	1	0	1	1	0	0.0	0.00	45.44	1	0	0	168.7	499707	494626	0.7	168.71428571428572	14
#	1	#	0	1	1	#	0	1	1	1	1	1000.0	0.00	39.63	1	2	0	157.2	499709	494627	0.7	157.16666666666666	12
0	#	0	0	#	0	#	0	#	#	0	0	1000.0	0.00	16.98	1	1	0	298.0	499999	494629	0.5	297.97560975609747	41
0	0	1	#	0	#	1	0	1	#	0	1	100.0	141.51	14.99	1	0	0	95.2	499459	494631	0.7	95.2	10
1	#	1	1	#	0	0	0	1	0	#	0	444.4	648.68	0.00	1	0	0	56.4	498881	494633	0.7	56.44444444444444	9
0	#	#	0	1	#	0	0	1	1	#	1	300.0	460.11	0.00	1	0	0	80.5	499973	494634	0.6	80.55	20
#	0	0	1	#	0	#	1	1	0	0	0	769.2	295.53	8.54	1	0	0	95.0	499661	494637	0.7	95.0	13
0	0	0	0	1	#	#	#	0	0	0	1	0.0	2.16	9.90	1	0	0	295.6	499581	494638	0.7	295.625	8
#	0	#	0	0	0	0	#	0	#	0	1	0.0	1.22	8.46	1	0	0	360.7	499769	494639	0.6	360.6842105263158	19
#	#	1	1	1	1	#	#	#	#	0	0	134.1	206.99	6.34	1	1	0	121.0	499926	494641	0.5	120.97560975609755	82
1	#	#	1	1	#	#	#	#	1	#	0	45.7	103.18	1.93	1	2	0	199.2	499961	494641	0.4	199.17825208056422	173
1	0	0	#	0	#	0	1	#	1	0	1	125.0	163.69	43.01	1	0	0	84.1	499743	494642	0.7	84.125	8
#	#	1	0	0	#	0	#	0	#	#	1	74.1	133.20	3.41	1	2	0	119.3	499988	494644	0.5	119.28395061728395	81
1	1	#	0	#	0	#	#	1	1	1	0	47.6	89.52	15.35	1	0	0	145.8	499464	494646	0.6	145.76190476190476	21
#	1	#	#	0	0	1	1	1	1	1	0	0.0	0.00	20.51	1	0	0	188.4	498581	494646	0.7	188.375	8
0	0	#	1	0	1	1	1	#	0	0	0	714.3	425.30	0.00	1	0	0	63.0	499531	494648	0.8	63.0	7
#	1	1	1	1	#	#	0	1	1	#	0	0.0	0.56	23.87	1	0	0	261.5	499631	494652	0.6	261.47826086956525	23
#	1	1	#	1	#	1	#	0	0	0	0	277.8	451.73	1.68	1	1	0	81.7	499774	494655	0.6	81.66666666666667	18
0	#	0	0	#	0	#	#	1	1	0	1	50.0	67.53	23.04	1	1	0	154.1	499937	494656	0.6	154.1	20
#	0	#	0	#	#	0	1	1	#	0	0	868.4	252.04	3.63	1	2	0	112.2	499841	494662	0.5	112.15789473684211	38
1	#	1	#	1	1	1	0	#	#	0	0	87.0	144.10	8.93	1	0	0	120.7	499828	494666	0.6	120.73913043478261	23
0	0	#	0	#	1	#	#	0	#	#	1	94.1	146.12	9.20	1	4	0	142.2	499847	494668	0.5	142.18823529411773	85
#	#	#	#	0	0	#	#	#	#	0	0	847.9	250.92	1.16	1	6	0	158.2	499999	494670	0.3	2599.5282974483707	332
0	#	1	#	0	1	0	1	0	1	0	0	1000.0	0.00	61.66	1	0	0	77.7	498676	494671	0.8	77.66666666666667	3
1	1	0	1	1	0	1	1	#	#	#	0	0.0	0.00	31.22	1	0	0	150.5	499818	494672	0.7	150.5	14
1	0	0	0	0	#	#	1	0	0	#	1	0.0	15.59	0.05	1	0	0	151.2	497343	494674	0.7	151.25	8
#	#	1	0	0	0	0	#	0	1	1	1	125.0	194.97	0.49	1	0	0	80.1	499891	494676	0.7	80.125	8
#	#	0	1	1	0	0	#	0	#	0	1	130.4	257.81	3.71	1	0	0	112.8	499694	494677	0.6	112.78260869565217	23
1	0	#	#	0	0	1	0	1	0	0	1	0.0	96.12	0.00	1	0	0	156.2	499574	494678	0.8	156.2	5
#	0	0	#	1	#	#	#	1	0	0	0	815.8	308.39	3.09	1	0	0	100.0	499841	494679	0.5	100.0	38
#	#	#	1	1	#	0	1	#	#	1	1	914.6	151.52	7.43	1	4	0	149.0	499771	494683	0.5	148.9878048780488	82
0	#	0	#	#	#	0	#	0	1	#	0	891.3	157.36	2.50	1	2	0	143.2	499986	494686	0.5	143.23913043478262	92
0	0	1	1	1	#	0	#	#	1	1	0	0.0	3.50	43.36	1	1	0	102.9	499385	494688	0.7	102.9090909090909	11
1	#	0	1	1	#	1	1	1	1	#	0	0.0	3.79	9.15	1	0	0	260.0	499772	494692	0.7	260.00000000000006	13
#	1	#	#	#	0	1	0	0	#	0	0	804.9	354.42	3.47	1	1	0	98.6	499761	494693	0.5	98.63414634146342	41
0	1	0	#	1	0	1	1	#	0	#	1	444.4	597.51	0.00	1	0	0	60.3	499402	494696	0.7	60.333333333333336	9
1	#	0	#	0	1	0	#	0	0	0	1	0.0	9.52	6.95	1	0	0	157.3	498870	494697	0.7	157.28571428571428	7
1	#	0	1	#	1	#	0	0	0	#	1	315.8	532.21	0.00	1	0	0	74.4	499783	494697	0.6	74.42105263157895	19
0	1	#	1	#	1	1	#	#	0	1	0	45.5	47.81	59.25	1	1	0	120.4	499930	494698	0.6	120.4090909090909	22
0	1	0	#	#	1	1	0	0	#	0	0	923.1	111.11	0.00	1	0	0	106.7	499482	494699	0.7	106.6923076923077	13
#	1	1	1	0	0	0	1	0	0	0	0	1000.0	500.00	0.00	1	0	0	78.5	498326	494702	0.9	78.5	2
#	1	1	0	0	#	0	#	0	#	1	1	235.3	382.10	0.00	1	0	0	76.3	499965	494704	0.6	76.29411764705883	17
0	0	#	1	#	#	0	#	0	1	1	0	625.0	516.96	0.00	1	0	0	79.1	499705	494707	0.6	79.125	16
#	#	0	1	1	#	0	0	0	#	#	0	800.0	313.91	3.31	1	0	0	112.0	499893	494709	0.5	111.95	40
1	#	1	#	#	1	1	0	#	#	#	0	137.5	227.36	3.21	1	1	0	150.0	499953	494711	0.5	149.9624999999999	80
1	1	#	1	1	1	#	0	#	#	#	0	0.0	0.67	41.61	1	1	0	196.7	499883	494711	0.5	196.72727272727272	44
1	0	#	#	1	1	0	1	#	0	1	0	0.0	0.00	140.43	1	3	0	87.6	499814	494713	0.7	87.625	8
1	#	#	0	1	1	0	0	1	1	#	1	846.2	326.04	2.13	1	0	0	105.3	499941	494715	0.7	105.3076923076923	13
#	0	#	#	#	#	#	#	0	0	#	0	884.4	197.05	1.23	1	6	0	159.8	499984	494717	0.3	2463.6664963144513	325
#	#	#	#	#	0	0	0	#	1	0	0	892.9	186.32	4.37	1	2	0	135.6	499780	494718	0.5	135.57142857142858	84
1	1	#	#	1	1	1	#	1	#	0	1	1000.0	0.00	13.97	1	0	0	231.1	499816	494723	0.6	231.05555555555554	18
#	1	1	0	1	1	1	1	#	1	#	1	1000.0	0.00	10.34	1	0	0	294.0	499680	494726	0.7	294.0	10
#	0	#	0	1	1	#	0	0	#	0	1	47.6	147.51	8.23	1	2	0	126.8	499786	494732	0.6	126.80952380952381	21
#	#	0	0	1	#	1	#	0	#	0	1	194.4	276.73	15.22	1	1	0	104.5	499729	494732	0.5	104.47222222222223	36
#	1	#	#	1	0	1	0	1	0	1	0	166.7	446.37	0.00	1	0	0	73.4	499898	494733	0.7	73.41666666666667	12
#	#	#	0	#	#	0	1	1	#	0	0	688.3	456.07	1.43	1	1	0	99.8	499841	494734	0.5	1328.429009514449	77
1	1	0	1	#	0	#	1	#	#	1	0	95.2	148.17	13.70	1	0	0	133.1	499354	494735	0.6	133.0952380952381	21
1	#	1	1	#	1	#	#	0	#	#	1	929.4	114.36	12.73	1	4	0	136.0	499968	494741	0.5	135.96470588235297	85
1	0	1	#	0	0	1	1	1	#	#	1	900.0	282.90	7.66	1	0	0	95.9	499939	494744	0.7	95.9	10
#	0	#	#	1	#	1	1	#	1	1	1	952.4	78.87	6.52	1	1	0	174.5	499812	494745	0.5	174.5	42
0	#	0	1	#	1	1	1	0	#	1	1	800.0	237.34	3.06	1	0	0	99.2	499590	494745	0.7	99.2	10
#	1	1	#	1	#	1	1	0	0	0	0	0.0	46.53	0.00	1	0	0	103.8	499622	494748	0.7	103.75	8
#	#	#	1	1	0	#	#	1	1	#	1	919.5	139.52	4.00	1	2	0	135.3	499938	494749	0.5	135.264367816092	87
#	#	0	1	0	0	0	#	#	#	#	0	904.8	180.23	4.79	1	2	0	118.6	499994	494750	0.5	118.58333333333336	84
0	0	0	1	0	0	0	0	#	1	#	0	1000.0	1.79	22.40	1	0	0	173.4	498848	494752	0.8	173.4	5
#	0	#	0	0	#	0	#	1	0	0	1	0.0	21.64	0.02	1	0	0	199.9	499947	494753	0.6	199.88888888888889	18
1	0	1	0	#	1	#	1	1	#	0	1	857.1	254.18	0.00	1	0	0	73.8	499446	494753	0.7	73.78571428571429	14
#	1	1	1	#	1	0	0	0	0	0	0	800.0	350.22	0.00	1	0	0	46.2	499372	494759	0.8	46.2	5
1	0	#	0	0	0	0	0	0	#	#	1	0.0	0.48	15.01	1	0	0	284.0	499891	494764	0.7	284.0	10
#	#	#	0	#	#	0	0	0	0	#	1	12.0	14.60	44.85	1	4	0	217.2	499769	494769	0.5	217.19277108433735	83
0	0	1	#	1	0	1	#	1	1	#	0	111.1	132.05	7.45	1	1	0	97.1	499665	494770	0.7	97.11111111111111	9
0	0	#	1	#	#	0	0	#	0	1	0	894.7	239.51	0.00	1	0	0	118.1	499724	494771	0.6	118.10526315789474	19
#	#	1	0	1	0	#	#	0	0	0	0	1000.0	2.63	33.42	1	2	0	139.8	499759	494772	0.6	139.78947368421055	19
1	#	0	1	0	0	0	1	#	1	#	1	700.0	484.68	0.00	1	0	0	73.4	499743	494775	0.7	73.4	10
#	#	1	#	1	#	#	1	1	1	#	0	12.7	33.26	6.29	1	2	0	255.3	499989	494777	0.5	255.29113924050634	79
#	0	#	#	#	#	#	0	1	0	0	0	901.4	154.94	3.79	1	0	0	138.6	499940	494781	0.5	138.56338028169014	71
0	#	1	#	1	1	0	#	0	1	1	1	875.0	448.19	0.00	1	0	0	91.9	499756	494783	0.7	91.875	8
#	#	#	1	1	1	#	#	#	1	1	1	987.7	27.64	8.00	1	0	0	206.6	499969	494783	0.5	206.59259259259258	81
0	1	1	#	0	1	0	1	0	#	#	0	500.0	536.63	0.00	1	0	0	66.3	499746	494788	0.7	66.3	10
0	0	1	0	1	0	#	0	1	0	0	1	0.0	0.00	20.66	1	0	0	161.0	499433	494792	0.9	161.0	5
#	0	1	0	#	0	#	0	1	#	0	1	0.0	0.00	57.62	1	2	0	132.9	499640	494792	0.6	132.92000000000004	25
0	#	0	0	#	#	#	0	1	0	#	0	950.0	108.21	3.67	1	1	0	169.2	499999	494793	0.5	169.225	40
#	1	0	1	0	1	1	#	1	0	#	1	833.3	297.22	13.11	1	0	0	102.2	499029	494794	0.7	102.16666666666667	6
0	#	#	#	#	#	1	1	1	1	1	1	944.4	124.16	1.82	1	0	0	189.1	499913	494795	0.5	1981.643307751956	36
1	0	#	#	#	1	1	0	0	0	0	1	222.2	302.65	10.27	1	0	0	107.3	499272	494796	0.7	107.33333333333333	9
1	1	1	#	#	1	#	#	0	1	1	1	1000.0	0.00	35.87	1	0	0	206.9	499965	494799	0.6	206.9	20
1	0	0	#	#	0	0	#	0	1	#	0	952.4	171.32	1.83	1	0	0	117.6	499698	494801	0.6	1223.5735230987898	21
